time,latitude,longitude,thetao,so,uo,vo,wo,kd,ph,spco2,o2,no3,po4,si,fe,chl
2023-11-01,20.25,90.5,27.851492,26.517647,-0.22661556,0.0028255533,-5.4819543e-07,0.050114587,8.098909,32.67877,212.89893,6.8467813,0.000701368,4.078268,0.0015470327,0.2379267066717147
2023-11-01,20.25,90.75,27.88159,25.991083,-0.24615939,-0.009206231,8.2270964e-07,0.04552355,8.109087,31.849052,214.34337,8.6772375,0.00053031946,4.670046,0.0017784178,0.219127744436264
2023-11-01,20.25,91.0,27.931293,25.975988,-0.17020105,-0.003979045,2.9913988e-07,0.045073,8.120392,31.02754,215.85149,9.868685,0.0005875007,5.1130376,0.001935054,0.2245647758245468
2023-11-01,20.5,87.0,27.855173,22.298012,-0.043337516,-0.08625253,2.3099508e-06,0.076241545,8.162798,25.635153,219.53828,4.2815466,0.002160517,3.389817,0.00355794,0.5737432241439819
2023-11-01,20.5,87.25,27.921986,25.579994,-0.10783451,-0.237452,-2.2081867e-06,0.05581015,8.130189,29.444256,214.30106,2.938482,0.0011086146,1.8184105,0.0013798467,0.2749633193016052
2023-11-01,20.5,87.5,27.815252,26.5888,-0.110748,-0.100936055,-6.61964e-07,0.05388404,8.1216545,30.344553,214.17973,2.4954941,0.0011369234,1.6653976,0.0011685805,0.2309156507253646
2023-11-01,20.5,87.75,27.80421,27.429174,0.029787341,0.05367606,3.3741782e-07,0.056257967,8.124162,29.85069,214.40909,2.172055,0.0016050163,1.7310244,0.0011432858,0.2484355717897415
2023-11-01,20.5,88.0,28.01021,29.0597,0.082155176,0.09856839,6.0536145e-08,0.062093407,8.113481,30.946285,213.39586,1.6288416,0.005359475,1.7103714,0.0010377244,0.2815596759319305
2023-11-01,20.5,88.25,28.086483,30.187843,0.047225893,0.08303593,3.4248342e-07,0.057335205,8.100374,32.221783,211.95,1.3003768,0.011538694,1.7172166,0.0009298178,0.2546300888061523
2023-11-01,20.5,88.5,28.121304,30.533255,0.008658267,0.014737577,3.2075402e-08,0.057297517,8.090145,33.382538,210.50783,0.9574072,0.0122968275,1.7489845,0.00084555865,0.2668836414813995
2023-11-01,20.5,88.75,28.075523,30.776861,-0.032954533,0.05353835,-9.423914e-08,0.057673723,8.084337,34.00965,209.86229,0.72543854,0.010348724,1.8257804,0.00079818064,0.299719899892807
2023-11-01,20.5,89.0,28.051863,30.31123,-0.05045552,0.102073655,-1.0000282e-06,0.055038884,8.08163,34.336914,209.21439,0.6463442,0.011275132,1.925048,0.0007767784,0.296921819448471
2023-11-01,20.5,89.25,28.07372,29.383606,-0.055496555,0.10044409,-2.5585654e-08,0.054333203,8.083761,34.13318,209.34859,1.2862755,0.009727529,2.1727896,0.0008799347,0.2852562069892883
2023-11-01,20.5,89.5,27.799019,28.354305,-0.06797239,0.06806347,-4.559824e-07,0.05669212,8.09539,33.109867,211.57304,3.6354547,0.007887484,2.7939498,0.0012179926,0.2874287664890289
2023-11-01,20.5,89.75,27.67784,27.063177,-0.08389981,0.05173707,1.9465736e-07,0.061226673,8.106705,32.15007,214.13184,5.8253713,0.0046850066,3.2631912,0.0015164209,0.3051586449146271
2023-11-01,20.5,90.0,27.755116,26.694405,-0.073298976,0.10583009,-3.6377958e-07,0.0560402,8.109378,31.922556,214.77155,6.905502,0.0015865782,3.6217103,0.0016309044,0.2708948254585266
2023-11-01,20.5,90.25,27.79742,25.994205,-0.19363219,0.12218158,-4.6486534e-07,0.049399503,8.111011,31.78573,214.48491,7.3966937,0.0007116987,3.8951595,0.001654958,0.2472587674856186
2023-11-01,20.5,90.5,27.85419,24.552704,-0.26965234,0.04954559,1.0402088e-06,0.0458707,8.117443,31.317968,215.18399,8.809101,0.0005296741,4.534026,0.0017965853,0.2430435568094253
2023-11-01,20.5,90.75,27.840654,24.021631,-0.22446153,-0.06803583,8.7838066e-07,0.046378355,8.127935,30.586304,216.63818,10.688829,0.00056824053,5.488639,0.0019927782,0.25067999958992
2023-11-01,20.5,91.0,27.84248,24.26662,-0.10168636,-0.15703979,4.0156354e-07,0.04855198,8.139613,29.768095,218.23087,12.127044,0.00069044234,6.333021,0.0021875678,0.2612570524215698
2023-11-01,20.75,87.0,27.737608,20.244286,-0.0060119024,-0.043028463,9.8350725e-08,0.08481377,8.167778,23.92093,222.48819,4.565613,0.002839083,4.366334,0.0049117114,0.7715017199516296
2023-11-01,20.75,87.25,27.904171,23.761484,-0.12402643,0.03206754,-9.000206e-06,0.058217682,8.15613,26.921022,216.35573,2.9099548,0.0010631082,1.8967946,0.0018162528,0.3025869727134704
2023-11-01,20.75,87.5,27.748167,23.061886,-0.40851447,-0.21497671,5.35795e-07,0.056292288,8.160467,27.038616,217.09392,2.5268924,0.0007877037,1.7391988,0.00154129,0.2587859332561493
2023-11-01,20.75,87.75,27.74888,25.42273,-0.38529408,-0.22484477,-2.441805e-07,0.05813327,8.157574,26.282063,218.22699,2.2234716,0.0010729529,1.7419245,0.0016362959,0.2945671677589416
2023-11-01,20.75,88.0,27.745527,27.141655,-0.28520137,-0.018915175,-1.6092238e-06,0.060005523,8.157778,26.685022,217.62471,1.965445,0.0016605501,1.7243062,0.0014492921,0.3318134248256683
2023-11-01,20.75,88.25,27.820093,27.8226,-0.15392585,0.04272754,-1.0483204e-06,0.059078254,8.14863,27.361977,217.3189,2.0673215,0.002064052,1.7618622,0.0013183405,0.3142331838607788
2023-11-01,20.75,88.5,27.842585,27.766417,-0.15231828,0.08387721,-2.796202e-06,0.0596665,8.142602,28.086433,216.95827,2.2403998,0.0033541832,1.8548602,0.0012693399,0.3123402595520019
2023-11-01,20.75,88.75,27.79134,27.488214,-0.12491418,-0.022447329,3.8205062e-08,0.06052732,8.140357,29.144743,215.69225,2.39307,0.0030389826,2.0488691,0.0011964571,0.3083153665065765
2023-11-01,20.75,89.0,27.773129,27.733122,-0.004886551,0.09730195,-1.6891244e-06,0.05672297,8.130838,30.488523,213.20436,2.0190885,0.0019218508,2.1312232,0.0010400383,0.2810618579387665
2023-11-01,20.75,89.25,27.804935,27.176153,-0.05166297,0.16900754,-1.508539e-06,0.057547998,8.120776,31.38575,212.46083,2.4582124,0.0015052513,2.3531537,0.0010674803,0.2885261178016662
2023-11-01,20.75,89.5,27.741774,26.428938,-0.093945496,0.09148976,2.3799852e-07,0.060710583,8.123095,31.171339,213.90958,4.34683,0.0012686172,2.8400578,0.0013427533,0.310261070728302
2023-11-01,20.75,89.75,27.610529,26.109201,-0.029433837,-0.015599197,-3.952749e-07,0.06006531,8.121532,31.021479,215.77187,6.3205643,0.00095984444,3.2607236,0.0016171546,0.3253256678581238
2023-11-01,20.75,90.0,27.611017,26.117502,0.02325909,0.1596464,-2.3553555e-06,0.049578756,8.124592,30.776058,216.5842,7.4543433,0.00065117324,3.5532405,0.0017559307,0.263125866651535
2023-11-01,20.75,90.25,27.71889,24.851152,0.0338446,0.16697104,-6.07888e-07,0.044685647,8.132538,30.223448,217.85078,8.6055565,0.0006543134,3.857807,0.0019770067,0.2539408206939697
2023-11-01,20.75,90.5,27.767782,23.829256,0.07587163,0.054625448,-1.16456256e-07,0.045377407,8.140597,29.635784,218.59317,10.295017,0.0006586301,4.815192,0.0021504913,0.2834667563438415
2023-11-01,20.75,90.75,27.695417,22.764008,0.09059039,-0.054646667,-3.0575936e-07,0.05129389,8.153853,28.822338,219.77023,12.351322,0.0007193805,6.69284,0.0023223346,0.3130857646465301
2023-11-01,20.75,91.0,27.62393,21.704105,0.02385118,-0.16672221,1.77011e-07,0.0596969,8.167747,28.018476,221.79973,14.761561,0.0009906624,8.567891,0.0026152001,0.3675999343395233
2023-11-01,21.0,87.0,27.586185,20.602346,0.0045873537,-0.044157423,1.98532e-07,0.07957064,8.179693,23.337393,222.1271,4.2144837,0.0023208368,3.7389145,0.0041104513,0.5760758519172668
2023-11-01,21.0,87.25,27.807215,23.013481,-0.038872622,0.08233372,-3.9998927e-08,0.05946266,8.164845,25.59872,218.48738,2.8100288,0.00053375744,1.937659,0.0022578395,0.2710412740707397
2023-11-01,21.0,87.5,27.611267,21.854183,-0.02774192,0.0454516,-3.8592502e-06,0.062800124,8.188255,23.50736,220.96278,2.549045,0.0006832339,1.8519175,0.0022068478,0.3121215105056762
2023-11-01,21.0,87.75,27.583368,20.34018,-0.18120302,-0.1689764,1.7164862e-06,0.07255621,8.216562,20.180216,224.60895,1.8975424,0.0012141678,1.9470557,0.0027178735,0.471766710281372
2023-11-01,21.0,88.0,27.811481,23.071144,-0.25372845,-0.06275238,2.34667e-06,0.076691985,8.228661,20.045612,224.34181,1.6365113,0.0050948877,1.8594289,0.0023340643,0.6493201851844788
2023-11-01,21.0,88.25,27.681921,23.742258,-0.26314247,-0.09842098,-1.32597725e-05,0.07214879,8.22134,20.73862,223.56107,1.8225639,0.006474295,2.0324516,0.0020658686,0.5896028280258179
2023-11-01,21.0,88.5,27.636234,23.260296,-0.13867442,-0.11717243,4.3843556e-06,0.06997179,8.196098,22.826786,221.73877,2.6173704,0.019009389,2.291068,0.0018855494,0.5752280354499817
2023-11-01,21.0,88.75,27.845089,25.264809,-0.16204803,-0.14043246,-4.5202855e-06,0.06772179,8.168774,25.379293,219.89581,3.2908056,0.026710862,2.5544498,0.0018299457,0.4525070786476135
2023-11-01,21.0,89.0,27.907707,26.61723,-0.14672612,-0.047655605,-1.1627316e-06,0.06510208,8.154859,27.065512,218.65648,3.51207,0.015835863,2.428806,0.0016026507,0.4162200689315796
2023-11-01,21.0,89.25,27.903788,26.993595,0.0072338735,0.1481828,-1.6426145e-06,0.064513795,8.150301,28.062399,217.01047,3.66554,0.010919679,2.4273658,0.0014852801,0.4066215753555298
2023-11-01,21.0,89.5,27.922913,26.122868,0.032496624,0.11399414,-1.3547547e-06,0.07592807,8.150662,28.519735,217.46954,4.7767878,0.007955151,2.755279,0.0015945766,0.4831854999065399
2023-11-01,21.0,89.75,27.876394,25.88075,0.058296505,-0.057888463,7.8211247e-07,0.08151687,8.148211,28.559162,219.19295,6.344432,0.008540245,3.1401012,0.0018564926,0.5340380072593689
2023-11-01,21.0,90.0,27.605665,25.551252,0.10164531,0.0064028236,-2.0602665e-06,0.052091748,8.148508,28.769299,221.49791,8.307227,0.0077453568,3.5428364,0.0022960447,0.5607266426086426
2023-11-01,21.0,90.25,27.471483,24.196562,0.114353895,0.053326495,-2.481221e-06,0.051763874,8.1615925,27.885275,228.23468,12.2456455,0.0034584564,4.342555,0.0032840308,0.6948119401931763
2023-11-01,21.0,90.5,27.445692,23.084328,0.13828401,-0.007981939,-3.1808113e-06,0.05831336,8.182252,26.682796,227.88226,15.00819,0.0011856077,7.1963577,0.0031894313,0.4880458414554596
2023-11-01,21.0,90.75,27.268103,20.59706,0.0283172,-0.017689077,-2.2978315e-06,0.07068167,8.203424,25.771036,228.93645,18.44309,0.0014498995,12.609229,0.0032691208,0.5503438115119934
2023-11-01,21.0,91.0,27.277853,18.241673,-0.07813794,-0.038344312,-1.2949703e-06,0.09124838,8.2236185,24.977892,231.68457,22.706697,0.002713271,18.984821,0.0036523484,0.7957647442817688
2023-11-01,21.25,87.0,27.34027,18.050755,-0.0026698834,-0.016777346,-9.308885e-08,0.05989157,8.192493,21.078682,219.83348,2.5308864,0.0008589687,3.5947888,0.0049504456,0.3746321499347687
2023-11-01,21.25,87.25,27.54917,20.66494,-0.07218031,-0.031306557,-1.4005151e-07,0.06599645,8.180591,23.044086,221.17442,2.6009142,0.0005802413,2.6518357,0.0033689055,0.3478588461875915
2023-11-01,21.25,87.5,27.561708,20.202667,-0.0734013,0.09016873,-8.8954204e-07,0.07059307,8.2004795,21.258308,223.34882,2.3150747,0.000717939,2.1877341,0.002873355,0.3902812898159027
2023-11-01,21.25,87.75,27.58216,14.744746,-0.058039684,-0.06875231,7.801469e-06,0.09364711,8.262172,16.50208,227.86093,1.7653583,0.0031116037,2.6531641,0.0035948306,0.8005221486091614
2023-11-01,21.25,88.0,27.486769,14.080636,-0.09444051,-0.08922847,3.2511666e-06,0.099033184,8.302974,14.030911,230.29623,1.186474,0.0032005964,3.0139933,0.003184974,0.8753119111061096
2023-11-01,21.25,88.25,27.420757,13.637787,-0.058159675,-0.09857096,3.5320604e-06,0.100814365,8.302923,14.037333,230.50952,1.3082707,0.0033833159,3.1353552,0.0030056685,0.8906455636024475
2023-11-01,21.25,88.5,27.361197,16.520939,-0.03093689,-0.057897843,4.8332487e-07,0.10304682,8.241719,18.055017,226.61018,2.4343266,0.014306272,2.8183005,0.0028009007,0.9383658170700072
2023-11-01,21.25,88.75,27.628597,22.039425,-0.024631534,-0.057915706,2.7581257e-07,0.06913819,8.178778,23.621355,220.16588,3.9119298,0.058028616,3.346386,0.0027668227,0.4647542238235473
2023-11-01,21.25,89.0,27.806416,24.524784,-0.06938455,-0.022749003,-4.412471e-08,0.07017623,8.165639,25.063726,220.08032,4.1699743,0.051113483,3.4105039,0.0024195833,0.4561964273452759
2023-11-01,21.25,89.25,27.779472,24.143547,-0.14446335,-0.1368797,7.9787765e-07,0.072241396,8.174665,25.011724,220.40408,4.2653937,0.03760834,3.2847543,0.0022028133,0.4615722894668579
2023-11-01,21.25,89.5,27.84481,25.509941,-0.015069324,0.024338303,-2.1720032e-07,0.0897015,8.164251,26.181463,221.84328,5.612426,0.026436554,3.2330475,0.0021292497,0.5967308282852173
2023-11-01,21.25,89.75,27.780607,24.888905,0.008419158,-0.013529171,9.891016e-07,0.10971188,8.168277,25.996405,224.0744,7.478445,0.03567549,3.8112798,0.002558019,0.7443355321884155
2023-11-01,21.25,90.0,27.64032,23.559267,-0.2587045,-0.035232194,-6.3461216e-06,0.12949987,8.138636,28.773752,230.6592,15.832018,0.16314816,7.2475786,0.005343364,1.3540922403335571
2023-11-01,21.25,90.25,27.506887,20.948248,-0.35926697,-0.03614075,-5.6535637e-06,0.13980411,8.176798,26.89972,244.89091,22.164879,0.11229396,9.496446,0.00651533,2.2768592834472656
2023-11-01,21.25,90.5,27.038942,12.913339,-0.25794083,-0.012030229,-9.3564114e-07,0.12871395,8.292158,21.310635,247.27252,27.733686,0.0033521582,19.58075,0.00500091,1.4600818157196045
2023-11-01,21.25,90.75,27.090006,11.8416195,-0.24337986,-0.070718564,-1.1594311e-06,0.14364085,8.305425,21.401768,250.3849,33.274845,0.00353281,35.046734,0.0050729304,1.8397245407104492
2023-11-01,21.25,91.0,27.258764,12.3153515,-0.20273314,-0.045525,1.5936351e-07,0.1580009,8.309381,21.341482,250.25957,34.976055,0.0043510552,40.507484,0.005313692,2.14951491355896
2023-11-01,21.5,87.25,27.463564,17.76435,0.0021511926,-0.017766654,2.656357e-07,0.06830935,8.191346,19.816425,222.04248,2.6267276,0.0014109776,4.19085,0.0057631307,0.4767778813838959
2023-11-01,21.5,87.5,27.551916,18.316551,0.010279175,0.0022372848,-3.7135533e-07,0.09061437,8.204662,18.832228,225.55719,4.498004,0.003960241,3.5192635,0.0048781824,0.8440083265304565
2023-11-01,21.5,87.75,27.45669,14.736866,-0.0079598455,-0.00721807,-3.372643e-07,0.12905668,8.250986,15.289675,229.19502,3.3035438,0.003288793,3.8461592,0.004539703,1.2873423099517822
2023-11-01,21.5,88.0,27.343037,8.182859,-0.00096521276,-0.022477822,2.0857998e-07,0.13382603,8.334482,10.741398,233.83356,1.7368865,0.0032920002,4.807894,0.0043993504,1.3514641523361206
2023-11-01,21.5,88.25,27.371868,6.3016205,0.022503667,-0.027039789,1.14379e-06,0.13556917,8.3555565,9.933018,231.10936,0.80799466,0.0032094738,5.4038363,0.0037024664,1.3337713479995728
2023-11-01,21.5,88.5,27.50828,13.011916,0.07619509,-0.07040698,-3.97278e-06,0.118785515,8.24709,14.910256,225.69533,1.427604,0.0034934124,3.6772177,0.0042446223,1.0172595977783203
2023-11-01,21.5,88.75,27.823572,23.97801,0.072679155,-0.04796845,-3.0310664e-06,0.08592089,8.151391,21.697254,219.04141,2.7313511,0.05142015,3.5217025,0.0038667817,0.736112117767334
2023-11-01,21.5,89.0,27.782103,24.306879,-0.012392589,-0.018898837,-1.87524e-06,0.07152432,8.14065,23.970427,216.30243,3.595857,0.08080593,4.351914,0.0036593222,0.4885459542274475
2023-11-01,21.5,89.25,27.481964,20.863703,-0.023259517,-0.013670692,5.2687007e-08,0.07193526,8.156009,22.507048,217.76797,3.836721,0.07613189,4.481268,0.0033950272,0.4666328728199005
2023-11-01,21.5,89.5,27.541748,19.503855,-0.045560393,-0.041414745,3.3984936e-06,0.108928524,8.176715,23.062168,221.02333,5.024602,0.06357087,4.5880575,0.0030141745,0.9445910453796388
2023-11-01,21.5,89.75,27.60252,21.132936,-0.07574735,-0.03145325,3.3557984e-07,0.12653156,8.185606,22.668537,224.15416,5.7969146,0.054861777,4.81792,0.0029336296,1.0663403272628784
2023-11-01,21.5,90.0,27.376577,17.98158,-0.018765455,-0.010294082,-1.8082686e-07,0.13956283,8.219812,19.914759,233.64162,8.569507,0.009467139,5.019816,0.003672478,1.3995258808135986
2023-11-01,21.5,90.25,27.31557,15.611023,-0.0027176065,0.003921328,-4.5100302e-07,0.24997866,8.227948,21.841015,266.93628,24.053228,0.054717917,11.551584,0.007708301,4.388936519622803
2023-11-01,21.5,90.5,27.171965,11.084571,0.0047648805,0.004361883,-5.49521e-07,0.3402466,8.310401,19.806753,285.22308,35.724483,0.019217106,28.33824,0.008260916,6.704630374908447
2023-11-01,21.5,90.75,27.11299,5.7880583,-0.006838462,-0.013186813,6.1676496e-07,0.27442315,8.378994,17.977766,287.5873,43.269497,0.013767706,51.434265,0.0078017567,5.219061851501465
2023-11-01,21.5,91.0,27.197691,6.0636334,-0.011339373,-0.035917364,2.0105151e-06,0.27868035,8.401583,17.497828,284.41174,45.99072,0.014789744,59.28027,0.0075705857,5.271329402923584
2023-11-01,21.75,88.0,27.312073,5.3170905,-0.020994507,-0.019900423,5.866958e-07,0.119265124,8.314625,8.483551,227.90321,2.1234078,0.0028820126,5.5494547,0.005721165,1.1306028366088867
2023-11-01,21.75,89.75,27.338404,14.060959,0.0068778275,-0.016002733,4.9130236e-08,0.15589693,8.204617,18.140448,228.73071,5.4702454,0.055538584,6.088773,0.0049062306,1.6118950843811035
2023-11-01,21.75,90.0,27.125906,11.052519,0.00093194906,-0.041701164,5.5032484e-07,0.17372465,8.237449,15.95341,234.19873,6.1409154,0.018074118,8.306449,0.0044288095,1.868135929107666
2023-11-01,21.75,90.25,27.139574,10.935995,0.034057815,-0.0106235705,6.645283e-07,0.30504227,8.236936,17.395512,260.64322,14.838835,0.052566633,12.59766,0.0070949215,5.081721305847168
2023-11-01,21.75,90.5,26.957918,9.885245,0.017654605,0.0073683998,-5.4631784e-07,0.35680565,8.293206,17.388802,286.12274,23.785519,0.021964174,20.030798,0.008350404,6.826230049133301
2023-11-01,21.75,90.75,26.809723,5.907491,0.010102753,-0.005378747,-1.6589969e-07,0.36861202,8.365818,16.224745,295.69296,33.74381,0.014654564,36.79003,0.00839193,7.297941207885742
2023-11-01,21.75,91.0,26.769518,2.9317064,0.019906688,-0.004983258,-1.5574844e-07,0.3728481,8.43656,15.024089,301.26306,45.07781,0.0139537,59.86822,0.008105751,7.473058223724365
2023-11-01,22.0,90.5,26.720484,6.3428845,0.023401026,0.0067139897,5.7392424e-07,0.30449957,8.310568,13.928037,280.65338,21.259733,0.01765266,21.585985,0.008914805,5.458673477172852
2023-11-01,22.0,90.75,26.634832,4.900772,0.027158035,-0.002257217,-3.5382007e-07,0.3768928,8.356367,14.741536,308.16,31.83306,0.01868066,31.117365,0.009841789,7.490148544311523
2023-11-01,22.25,91.0,26.604664,0.8633029,0.008181711,-0.012186163,-1.201607e-07,0.4120621,8.509073,14.19659,373.0612,48.79639,0.12140034,43.926678,0.011149308,9.35202407836914
2023-11-01,22.5,91.0,26.931398,0.56580484,0.037876274,-0.018717596,1.7824316e-06,0.37164706,8.366427,19.829945,342.20718,41.384808,0.3437102,20.085026,0.0066141086,8.204206466674805
2023-12-01,20.0,87.0,26.437855,30.817604,0.06467062,0.10138028,-5.3755552e-06,0.06519331,8.117443,31.325552,213.21123,0.16257611,0.047861814,1.5222822,0.00073835073,0.4004301726818084
2023-12-01,20.0,87.25,26.977879,31.36188,0.105223864,0.17049932,5.991025e-09,0.061732356,8.09217,33.530033,210.29657,0.08670424,0.070945084,1.5564502,0.0005523583,0.3614238500595093
2023-12-01,20.0,87.5,27.140179,31.61173,0.10494998,0.1497119,1.6640813e-06,0.059651308,8.078904,34.770638,208.19461,0.08168449,0.08883097,1.6035929,0.0004953549,0.3410332798957824
2023-12-01,20.0,87.75,27.53639,32.303898,0.0970874,0.12355096,2.4609338e-07,0.06205089,8.067128,35.787643,207.15256,0.09771036,0.09920126,1.6747463,0.00050021906,0.3644807338714599
2023-12-01,20.0,88.0,27.735645,32.680046,0.11135875,0.11502334,3.1325177e-07,0.06527155,8.057902,36.608715,206.15558,0.1560788,0.11132514,1.7565739,0.00051439484,0.4034176170825958
2023-12-01,20.0,88.25,27.73377,32.749886,0.113231055,0.075904295,1.4606606e-07,0.064058594,8.0560665,36.780685,205.50937,0.17914027,0.11489657,1.8125937,0.0005259848,0.3909376859664917
2023-12-01,20.0,88.5,27.678766,32.748417,0.104905084,-0.009538682,2.4919933e-07,0.0629026,8.055919,36.812706,204.94469,0.22239941,0.11857649,1.8783774,0.00053742115,0.3798568844795227
