time,latitude,longitude,thetao,so,uo,vo,wo,kd,ph,spco2,o2,no3,po4,si,fe,chl
2023-12-01,20.75,88.75,26.612968,28.475506,0.019574873,0.05236899,-1.8973006e-06,0.05768443,8.130403,29.838661,217.2508,1.0077136,0.0017620669,2.2287395,0.00096321927,0.39200205
2023-12-01,20.75,89.0,26.667208,28.811295,0.14470983,0.07658587,-1.06968415e-07,0.05446975,8.122063,30.612364,215.71553,0.6107637,0.0014503545,2.0315468,0.0008284628,0.37349993
2023-12-01,20.75,89.25,26.832184,29.81824,0.18444741,0.06727096,1.8997388e-06,0.05130698,8.104717,32.051556,213.88657,0.61084574,0.0012663713,2.0266154,0.00074945303,0.3562966
2023-12-01,20.75,89.75,26.355696,25.594196,-0.18665674,-0.11008534,1.4033496e-06,0.06477775,8.14989,28.89834,221.04929,5.3419876,0.0008325403,3.555111,0.0014733315,0.3552209
2023-12-01,20.75,90.25,26.51481,26.989029,-0.049959667,0.20205596,1.2492923e-06,0.05116344,8.126713,30.593916,216.93292,4.0323005,0.00058688846,3.0149498,0.0011764481,0.20810731
2023-12-01,21.0,87.0,26.230534,21.213741,-0.00041574496,-0.054933526,-1.8266128e-07,0.06678574,8.194743,22.954363,224.87692,3.2955308,0.0017061746,3.1131926,0.0043629277,0.42740485
2023-12-01,21.0,87.5,26.39523,22.413553,-0.007176088,-0.013076138,-4.0621447e-07,0.048610132,8.194383,23.63123,223.28528,1.9690629,0.00057750504,2.0251024,0.0022012223,0.27305508
2023-12-01,21.0,87.75,26.478035,21.70839,-0.15224786,-0.07551675,-9.27245e-07,0.057596624,8.195458,21.656546,227.09375,1.7724563,0.0007909195,2.1926525,0.002898944,0.38770854
2023-12-01,21.0,88.5,26.44995,25.63394,-0.16469015,-0.104428045,-2.0125988e-06,0.06943803,8.167966,26.86147,220.35258,1.7500981,0.007820605,2.8843505,0.0015692713,0.41397026
2023-12-01,21.0,88.75,26.591549,26.146542,-0.20330966,-0.2063191,-1.7589871e-08,0.06949191,8.141325,28.441034,220.45833,2.182899,0.013734076,3.2525775,0.0016925116,0.40333992
2023-12-01,21.0,89.25,26.867552,29.119799,0.008833449,-0.034033187,3.2862567e-06,0.058852278,8.1155815,31.198734,215.84172,1.24336,0.0025221067,2.2030108,0.00086994114,0.37407303
2023-12-01,21.0,90.0,26.06188,23.993387,-0.38634607,-0.22851872,2.8682812e-06,0.05103,8.171774,28.02874,219.42836,7.953394,0.00043223271,5.6359167,0.0014564514,0.32802445
2023-12-01,21.25,87.0,25.929777,19.323982,-0.018563438,-0.022396907,-1.0024404e-07,0.051056143,8.207264,20.910856,225.01164,2.4107718,0.00047196762,2.8953378,0.005317752,0.23303787
2023-12-01,21.25,87.25,26.29012,21.28442,-0.12106454,-0.044682216,-9.3499943e-07,0.05103741,8.184613,22.501688,225.00203,2.47354,0.000506443,2.4279056,0.0037452118,0.25425637
2023-12-01,21.25,87.5,26.621334,21.056767,-0.14816694,0.058299355,2.8922468e-06,0.057628732,8.180655,21.43608,227.36334,1.8774437,0.00065091014,2.2142575,0.0033270342,0.27323845
2023-12-01,21.25,87.75,26.44938,17.653511,-0.06510136,-0.03178621,3.0181402e-06,0.07429055,8.234491,18.4354,230.71042,1.6136609,0.0019021468,2.4256008,0.0039008295,0.48208076
2023-12-01,21.25,88.5,26.034779,20.494099,-0.05275375,-0.06886672,-4.1736564e-07,0.09056,8.196014,21.000103,228.16873,2.3902698,0.0030157238,2.705057,0.00341745,0.4760115
2023-12-01,21.25,88.75,26.526907,24.438053,-0.056031402,-0.025990084,-4.4992703e-08,0.07425177,8.146343,26.94264,221.24576,2.968637,0.03871416,3.8342674,0.0027312534,0.42047143
2023-12-01,21.25,89.0,26.692783,25.068954,-0.13795274,-0.060615163,1.5552009e-06,0.074245654,8.142267,27.91406,220.47884,2.981925,0.030994931,3.7687194,0.002010858,0.42892545
2023-12-01,21.25,89.5,26.519567,26.137424,-0.045305576,0.080770195,-1.6696765e-07,0.067914896,8.153661,28.4572,220.40266,3.2394547,0.0027079138,2.6536963,0.001285176,0.38297898
2023-12-01,21.5,87.25,25.966309,18.440601,-0.015397458,-0.017036892,1.5483701e-07,0.057876438,8.200088,20.098001,227.0605,3.3229685,0.00083912176,3.3948832,0.0065417,0.29163024
2023-12-01,21.5,87.5,26.266659,19.238743,-0.016301954,-0.001737602,-2.792714e-07,0.07413738,8.1994505,19.745232,229.29976,4.1971874,0.0023961938,2.5147147,0.005180102,0.46240243
2023-12-01,21.5,87.75,26.235004,17.41002,-0.022706477,-0.016377162,-4.833627e-07,0.11957262,8.235473,16.787825,232.50629,2.844647,0.0025611497,3.3221776,0.004380497,1.0456381
2023-12-01,21.5,88.75,26.536835,24.887327,-0.05549138,-0.028926307,1.4648077e-07,0.0847,8.103696,26.291515,219.28084,3.1393297,0.053768393,3.5597618,0.0038410889,0.52108914
2023-12-01,21.5,89.25,26.206701,20.322735,-0.06824616,-0.0201398,1.2692533e-07,0.083216466,8.1738205,23.032852,227.26994,4.4475894,0.027068306,4.289148,0.0032393187,0.42178985
2023-12-01,21.5,89.5,26.183174,20.648914,-0.06812462,-0.046517268,1.444114e-06,0.09165711,8.186231,23.780407,229.8259,5.26992,0.0068460004,3.4013073,0.0031772344,0.4507891
2023-12-01,21.5,89.75,26.20462,22.77113,-0.09758206,-0.011454463,-9.4002604e-07,0.090501614,8.18508,24.246582,230.09384,5.341778,0.0021911755,3.2902007,0.0027626911,0.4878459
2023-12-01,21.5,90.0,26.008104,19.911346,-0.024949223,-0.010653017,1.3520707e-08,0.10416293,8.216171,22.714806,236.61653,10.083441,0.0021110887,4.064417,0.0037984224,0.5604349
2024-01-01,20.0,88.5,25.863987,30.997005,0.22575656,-0.21832706,1.8444704e-06,0.05477107,8.09596,32.645416,215.00085,0.027824571,0.052826475,1.556168,0.0006942075,0.24451867
2024-01-01,20.0,88.75,24.261806,28.761703,-0.20615742,0.04704174,9.389222e-07,0.079549156,8.12258,30.918049,219.29239,1.2119659,0.016086644,2.4158053,0.00067816855,0.24114026
2024-01-01,20.0,89.0,24.636759,28.84208,-0.2924126,-0.13886218,-2.7140425e-07,0.049579322,8.12913,30.488447,220.68945,2.6958563,0.0005937716,3.1643586,0.0008394003,0.22536007
2024-01-01,20.0,89.25,24.442202,29.030678,-0.3634364,-0.048789375,-1.1900132e-06,0.0454,8.134871,30.060986,220.73741,3.0264673,0.00047033984,3.2698953,0.00089099375,0.22446814
2024-01-01,20.0,89.5,24.487398,29.269161,-0.33557478,0.07311168,-3.7988292e-07,0.045585938,8.132708,30.275814,221.00426,2.9662015,0.0004869704,3.201301,0.0008865322,0.22099797
2024-01-01,20.0,89.75,25.086699,29.823572,-0.32098335,0.1210097,-6.570069e-07,0.043941297,8.124378,30.954145,220.20633,3.0959,0.00046930093,3.232117,0.00094114605,0.22171792
2024-01-01,20.0,90.25,25.8175,29.481976,-0.33976516,-0.04458568,3.4246457e-06,0.043509394,8.106576,32.245827,218.55646,3.6861413,0.0003906991,3.5675626,0.0010863061,0.2433568
2024-01-01,20.0,90.5,26.358047,30.582504,-0.08052481,0.01566114,2.142939e-06,0.043441426,8.090516,33.358704,217.4214,3.0675952,0.00040752083,3.5177116,0.0010407339,0.26548132
2024-01-01,20.0,90.75,26.117485,30.517715,-0.027999287,0.18363391,-2.3146974e-06,0.04057,8.089194,33.4508,214.63771,2.228448,0.00029880038,3.4109724,0.0010006999,0.28903663
2024-01-01,20.25,87.0,23.814283,27.568977,0.0021095136,0.016001215,-1.5633693e-06,0.068694815,8.180739,26.286825,223.46371,0.37698242,0.01602132,1.5384862,0.0014122139,0.36221376
2024-01-01,20.25,87.25,24.623215,28.867203,0.23703024,0.08769175,2.3595876e-06,0.06484745,8.15773,28.381943,217.31416,0.099548064,0.04310548,1.5126586,0.0007951557,0.3473295
2024-01-01,20.25,88.0,23.905457,28.468063,0.40121397,-0.15987445,1.3404463e-06,0.062349174,8.157975,27.5843,223.61041,0.09887624,0.011408302,1.4284389,0.00096107443,0.2694343
2024-01-01,20.25,88.25,24.184927,28.89979,0.26586166,0.09795497,5.936263e-07,0.060272407,8.149912,28.122501,223.16304,0.06464513,0.012356852,1.4232059,0.000942641,0.23846805
2024-01-01,20.25,88.5,25.770262,30.981272,0.10039803,0.02230497,1.7826967e-06,0.062474802,8.097051,32.419308,217.08078,0.068851754,0.045256127,1.5581697,0.00077866524,0.23958424
2024-01-01,20.25,88.75,24.361935,29.493286,-0.16451156,0.17113197,1.1688591e-06,0.07467306,8.111381,31.764051,218.07877,0.64961606,0.043275952,2.0756102,0.0006280924,0.23530117
2024-01-01,20.25,89.0,24.996048,29.277643,-0.20046675,0.026866674,6.7176484e-07,0.06108721,8.136829,29.965464,221.78302,1.4023731,0.0030012745,2.4655685,0.00065596495,0.2207824
2024-01-01,20.25,89.25,24.840143,28.838346,-0.3348015,0.105039686,2.8823488e-06,0.0464825,8.130078,30.478762,220.48299,2.5120437,0.0006081287,3.030184,0.00081376306,0.21668608
2024-01-01,20.25,89.5,24.909338,28.657894,-0.39446098,0.12220925,2.080418e-06,0.04442358,8.118763,31.284016,219.72507,3.3258767,0.00041316802,3.3692627,0.00097561127,0.22289594
2024-01-01,20.25,89.75,25.157038,28.28186,-0.3088523,0.13602369,1.6859875e-06,0.04289,8.11735,31.429802,219.5733,4.1633677,0.00035802333,3.6166987,0.0011084722,0.2337769
2024-01-01,20.25,90.0,25.112099,27.973766,-0.25222692,0.043710485,-7.8067444e-07,0.04289,8.113692,31.641176,220.41959,4.8899508,0.00035422895,3.8345711,0.0011992757,0.2534153
2024-01-01,20.25,90.25,25.223587,27.587576,-0.25111207,-0.045326333,1.826754e-06,0.04289,8.1264715,30.797632,221.7473,5.7310266,0.00032439167,4.130438,0.0013122814,0.23607098
2024-01-01,20.25,90.5,25.622353,28.790422,-0.1797419,-0.12207507,7.226922e-07,0.0430118,8.119333,31.245094,221.14334,5.07141,0.00034802948,4.040072,0.0012632032,0.22491041
2024-01-01,20.25,90.75,25.486572,29.753128,-0.06562735,0.10031821,-1.2333677e-06,0.04117438,8.10123,32.479973,218.39757,4.2414756,0.00030304622,3.8724225,0.0012381158,0.21256381
2024-01-01,20.5,87.0,23.167048,25.136229,-0.05641178,-0.038044967,9.82345e-07,0.06959,8.208918,23.683323,231.21677,1.7346882,0.002917767,1.9613541,0.0034465918,0.39259747
2024-01-01,20.5,87.75,24.07874,28.641802,0.029966533,-0.16404346,-5.6903804e-07,0.061685413,8.160801,27.276072,225.61575,0.124488056,0.008669075,1.4918108,0.0009968461,0.3215444
2024-01-01,20.5,88.0,23.960112,28.831013,-0.17574787,-0.1204941,1.7863492e-07,0.061492708,8.159699,27.68116,223.05646,0.08205126,0.015638957,1.4198024,0.0008897518,0.2826674
2024-01-01,20.5,88.75,25.267014,31.064888,-0.056073934,0.18565336,-2.3606997e-06,0.06565717,8.12347,30.423367,220.06998,0.25904152,0.03676989,1.8182778,0.0007246419,0.24563748
2024-01-01,20.5,89.0,24.80445,30.051006,0.017739693,0.06973695,-5.371364e-07,0.061639138,8.141152,29.185799,222.2807,0.33440033,0.01759112,1.8708097,0.0007106469,0.24038208
2024-01-01,20.5,89.25,25.017193,29.734968,-0.13998243,0.10730151,3.2405148e-06,0.06737879,8.1452875,29.53743,221.96954,1.2675245,0.009757346,2.4166162,0.00058304204,0.23775877
2024-01-01,20.5,89.5,24.980686,29.488962,-0.2592572,0.13540655,-9.5036455e-07,0.067142226,8.141315,29.839775,221.84602,1.2513342,0.008471432,2.4151232,0.0006240891,0.24453402
2024-01-01,20.5,89.75,24.701027,29.674564,-0.08674777,-0.059494846,-2.1774115e-06,0.061023585,8.143343,29.618864,222.88368,1.074491,0.004979507,2.2677443,0.00058913045,0.28466254
2024-01-01,20.5,90.0,24.726364,29.352772,0.01940222,-0.08437346,2.9290918e-08,0.056188114,8.143794,29.543432,223.39308,1.9055134,0.0014969716,2.5551045,0.00067496736,0.3014887
2024-01-01,20.5,90.25,24.608356,27.381124,0.05594672,0.16266535,-2.5887966e-06,0.044354457,8.135804,30.117884,222.89763,5.1497684,0.00042959888,3.8283324,0.0011806415,0.26338267
2024-01-01,20.5,90.5,24.80023,26.51698,-0.18253359,-0.002013754,2.7348295e-07,0.042540684,8.143501,29.715271,223.5008,6.0512705,0.00031488948,4.3000693,0.0013490528,0.23148817
2024-01-01,20.5,90.75,24.900286,26.907719,-0.28050137,-0.15025167,1.2566305e-07,0.04064003,8.144642,29.68972,222.85156,5.751608,0.00029304993,4.2842703,0.0013656997,0.20701237
2024-01-01,20.5,91.0,24.755882,27.522802,-0.013791228,0.033850994,-1.3652123e-06,0.04057,8.145172,29.677074,222.00597,5.3499274,0.00027918423,4.18214,0.001380554,0.2153088
2024-01-01,20.75,87.0,22.745743,23.51715,0.0021577892,-0.0222782,5.4787586e-07,0.078862526,8.212848,22.573723,236.66577,3.7931955,0.0024859044,2.9604418,0.006244626,0.49303904
2024-01-01,20.75,87.25,23.563875,26.427872,-0.044051647,-0.062024515,-2.0179543e-07,0.067787945,8.198544,24.47722,229.42851,0.8096903,0.004557844,1.6840539,0.0021721558,0.3087124
2024-01-01,20.75,87.75,24.221575,28.695553,-0.24072191,-0.10615059,4.272804e-07,0.062574014,8.16141,27.273191,225.32732,0.2449489,0.014439722,1.661246,0.0011790574,0.3089438
2024-01-01,20.75,88.0,24.776686,29.893215,-0.23348233,-0.04700226,-8.214545e-07,0.0613,8.145769,28.65175,223.06657,0.18158461,0.018826483,1.7104756,0.00091360026,0.30414572
2024-01-01,20.75,88.25,24.86036,30.16663,-0.2430576,0.11617152,-2.450996e-07,0.06392766,8.138779,29.09436,222.33849,0.18396117,0.020888207,1.7476076,0.00086437847,0.28473282
2024-01-01,20.75,88.5,24.233212,28.961035,-0.18436146,0.12607357,1.7667962e-06,0.063856736,8.149748,28.327045,222.74467,0.30096185,0.02310212,2.0030937,0.00092531706,0.272746
2024-01-01,20.75,88.75,24.409222,28.793724,0.04177075,-0.010353288,1.31638e-06,0.06144696,8.147662,28.155815,225.21942,0.35948852,0.009291538,2.2072003,0.0010656313,0.26429352
2024-01-01,20.75,89.0,24.16778,28.301949,0.07785389,0.04633344,3.966923e-07,0.059392385,8.158747,27.636719,224.84167,0.18233177,0.008394296,1.9275011,0.0009174272,0.25667498
2024-01-01,20.75,89.5,24.29341,28.628584,0.121927015,0.01322365,1.4468789e-06,0.065471,8.157632,28.767666,222.37341,0.41711158,0.02180366,1.9715377,0.0005423065,0.25388375
2024-01-01,20.75,89.75,24.323273,28.855787,0.025550034,-0.07289217,-3.919067e-06,0.061688486,8.154368,28.931164,222.68115,0.35055616,0.023052545,1.942912,0.0005249773,0.28615996
2024-01-01,20.75,90.0,24.3461,27.622799,-0.019447966,-0.2276996,3.269501e-06,0.068399206,8.172912,27.631512,225.5443,1.5079088,0.003863772,2.4152584,0.0006183228,0.32504275
2024-01-01,20.75,90.25,24.334167,28.142475,0.05969324,0.12162222,-1.4033046e-06,0.045903396,8.138932,29.870932,222.60214,4.354508,0.00049158046,3.5378113,0.0010308818,0.30524272
2024-01-01,20.75,90.5,24.955568,27.236113,0.1097132,0.10489234,1.3986198e-06,0.042873725,8.132569,30.429218,222.78596,5.7788873,0.00030530774,4.1450167,0.0012715742,0.26794514
2024-01-01,20.75,90.75,24.396557,26.882206,0.08550254,0.010502556,-1.205349e-06,0.04057,8.141917,29.724962,224.2283,6.515357,0.00029741053,4.53735,0.0013051619,0.2552559
2024-01-01,20.75,91.0,24.245014,25.557453,-0.058982268,-0.04979787,5.200454e-07,0.04057,8.162664,28.477674,226.87483,7.092637,0.00034036406,4.654055,0.0013889571,0.24960569
2024-01-01,21.0,87.0,22.813992,24.152267,0.005187912,-0.02177446,5.2658044e-07,0.06966926,8.215018,22.756252,234.57535,2.839613,0.002468578,2.6374264,0.0043709986,0.3880321
2024-01-01,21.0,87.25,23.218199,25.382286,-0.06124968,0.19176388,-3.403793e-06,0.057692688,8.207657,23.826689,230.61499,1.1120583,0.0015154715,1.646,0.0025364757,0.24965832
2024-01-01,21.0,87.5,22.84972,24.28958,-0.02909425,-0.009717115,-4.109307e-08,0.05111409,8.198905,23.153008,233.05069,1.4814776,0.0010107263,1.7357869,0.0031511765,0.23947702
2024-01-01,21.0,87.75,23.346043,24.243414,-0.10091181,-0.13119487,2.2583808e-06,0.060853418,8.194125,22.877996,234.47789,0.9974317,0.0024004309,1.745209,0.0030339158,0.30360162
2024-01-01,21.0,88.0,24.153042,27.026358,-0.17637357,-0.05825043,1.0607487e-06,0.06952213,8.183731,24.73718,230.0448,0.5853584,0.009951735,1.9311746,0.0019732544,0.39308125
2024-01-01,21.0,89.0,24.760502,29.27652,-0.14284338,-0.018194955,-3.6132262e-06,0.06317985,8.145611,28.880665,222.13959,0.30343622,0.031882044,2.09574,0.0008534559,0.33118045
2024-01-01,21.0,89.25,24.686848,29.317156,0.082620844,0.11144161,1.5515524e-06,0.061332677,8.141048,29.360838,221.66447,0.25370932,0.032869864,2.002364,0.00072733074,0.3245944
2024-01-01,21.0,89.5,24.997547,29.86867,0.18593112,0.07190089,-8.155501e-07,0.061332677,8.129236,30.430964,218.9515,0.16901979,0.053317048,1.8917587,0.0006195297,0.3085415
2024-01-01,21.0,90.0,24.265245,27.645416,0.065063804,-0.062292643,-6.988734e-08,0.0728509,8.163093,28.135029,226.38313,2.2615578,0.009629955,3.0463674,0.001143721,0.36602324
2024-01-01,21.0,90.25,24.063065,26.472961,-0.09304715,-0.027989984,5.587369e-07,0.045593273,8.157027,28.68209,225.25583,5.5162845,0.00055609876,3.710772,0.0011850896,0.36916512
2024-01-01,21.0,90.5,23.959963,26.063858,-0.04386084,0.0077300332,7.869357e-09,0.046331376,8.17434,27.731522,227.33583,8.502417,0.000579108,4.4602814,0.0015937584,0.31603965
2024-01-01,21.0,90.75,23.895073,25.288322,0.02145261,0.002840627,6.661151e-07,0.045360442,8.177311,27.575317,228.17451,8.72087,0.0005273007,4.961619,0.0017010408,0.33565047
2024-01-01,21.0,91.0,23.66849,23.625881,0.020659767,-0.023955595,-1.6240074e-06,0.045360442,8.195268,26.591602,231.20314,10.925174,0.0005767149,5.552028,0.0021077497,0.30531248
2024-01-01,21.25,87.0,22.31712,22.52691,-0.0049809604,0.004148108,-6.6036115e-08,0.048124857,8.219707,21.361217,234.89977,2.6594214,0.00059618993,2.3896992,0.005521178,0.21620014
2024-01-01,21.25,87.25,22.713993,24.429379,-0.06439022,-0.0028859489,-8.79123e-07,0.04811686,8.210116,22.73153,233.6717,1.9905853,0.0006233615,1.9233682,0.0039254003,0.22466557
2024-01-01,21.25,87.5,22.873579,24.508715,-0.04798937,0.028237943,3.9286962e-07,0.04812935,8.196356,23.200884,233.38382,2.2570922,0.00054382044,1.8885474,0.0036648,0.23582083
2024-01-01,21.25,87.75,22.482601,21.429268,-0.032518204,-0.041551195,3.5966184e-06,0.0696368,8.217026,20.833462,237.48676,1.961425,0.0016248628,1.784018,0.0044843755,0.3954098
2024-01-01,21.25,88.25,22.67504,20.041584,-0.03905745,-0.07829165,2.519085e-06,0.06964575,8.234719,18.482325,242.12746,1.4587598,0.0024720295,2.5797253,0.0034432313,0.41152185
2024-01-01,21.25,88.5,22.703838,18.67285,-0.029107917,-0.055996846,2.1169064e-06,0.069600895,8.245958,19.273256,237.73343,1.7248766,0.006156263,2.8934996,0.0033274242,0.42315257
2024-01-01,21.25,88.75,23.351717,25.82597,-0.003070408,-0.047188953,2.3121181e-07,0.06530006,8.171175,25.12783,228.5491,1.7529702,0.01579995,2.975402,0.0029740175,0.39366955
2024-01-01,21.25,89.0,23.95467,28.10771,0.007630777,-0.015219807,9.101342e-07,0.06771086,8.147581,27.472889,225.79053,1.421292,0.021380076,3.0931993,0.0021330696,0.38204938
2024-01-01,21.25,89.25,24.02635,27.682764,0.0015591728,-0.077357784,3.1982513e-06,0.06528551,8.155657,27.3745,225.93282,0.9997832,0.019291501,2.8139055,0.0016213378,0.36318392
2024-01-01,21.25,89.5,24.86324,29.571362,0.019690882,0.037194468,-2.0694733e-06,0.06529,8.138098,29.27842,222.09998,0.48869976,0.04069692,2.2841864,0.0009648365,0.36326542
2024-01-01,21.25,89.75,24.56876,28.927206,0.094506875,-0.057100248,9.1820505e-07,0.06529,8.145297,28.7669,224.09398,0.701937,0.034083202,2.497437,0.0011083011,0.36461392
2024-01-01,21.5,87.25,21.993069,20.867521,0.016201273,-0.017099865,2.2785426e-07,0.05437688,8.226517,20.341356,237.57594,2.886875,0.0008168434,2.4881382,0.006716514,0.25489244
2024-01-01,21.5,87.5,22.436443,21.93631,0.025340654,0.008569374,-2.6041786e-07,0.06529,8.2169485,20.863077,237.34073,3.9616392,0.0017528225,2.2714684,0.006152105,0.38191023
2024-01-01,21.5,87.75,22.141388,20.365284,0.0013913228,-0.011891295,-3.1934294e-07,0.11142735,8.229825,19.076002,241.28136,3.3389041,0.0025591538,2.5050416,0.0052254978,0.92650294
2024-01-01,21.5,88.0,21.796951,15.352104,-0.021906625,-0.040829252,9.666743e-08,0.118918784,8.266962,15.027652,249.5177,2.0638683,0.0025304123,3.7031157,0.0049843625,1.0831434
2024-01-01,21.5,88.5,22.288164,15.56089,0.034716483,-0.04006066,3.888582e-07,0.07891756,8.240472,16.404852,243.80621,1.6812166,0.0020299503,2.8636842,0.00520814,0.5233897
2024-01-01,21.5,88.75,23.739388,28.245022,0.016688887,-0.029684551,-3.6045398e-07,0.074636735,8.113504,26.044226,228.0638,2.0738332,0.02041503,2.6063342,0.0045303726,0.46885818
2024-01-01,21.5,89.0,24.068018,28.824856,0.06789897,-0.032770887,7.8349564e-07,0.069431335,8.124327,27.752918,224.45357,2.048003,0.038788103,3.4307058,0.0035718956,0.41642633
2024-01-01,21.5,89.25,23.338207,26.491026,0.03674713,-0.015194089,-7.612406e-08,0.0613,8.146125,25.740942,229.05687,2.3387957,0.014129957,3.8831065,0.0032431998,0.35788813
2024-01-01,21.5,89.5,23.29586,25.386286,0.0062386477,-0.028146004,1.0955287e-06,0.06529,8.156451,26.105045,228.31827,2.3115041,0.034557715,3.810026,0.0030220351,0.40081957
